bill_id,customer_name,city,state,product_category,quantity,total_amount,cost_amount,profit_amount,margin_pct,payment_method,store_type,visit_date
2414,Sandeep Rao,Amritsar,Punjab,Clothing,4,6200,4173,2027,0.327,UPI,Supermarket,16-02-2025
2123,Rahul Singh,Surat,Gujarat,Clothing,4,4370,2937,1433,0.328,Credit Card,Supermarket,11-01-2025
1515,Alok Rao,Indore,Madhya Pradesh,Electronics,2,11960,10776,1184,0.099,Credit Card,Local Store,30-03-2025
2494,Swati Yadav,Agra,Uttar Pradesh,Clothing,6,5730,3885,1845,0.322,Credit Card,Local Store,12-01-2025
1512,Nisha Rao,Kota,Rajasthan,Electronics,1,7820,7022,798,0.102,Cash,Supermarket,24-02-2025
1113,Preeti Joshi,Dehradun,Uttarakhand,Electronics,1,8210,7496,714,0.087,UPI,Local Store,14-02-2025
2445,Harsh Pillai,Rajkot,Gujarat,Grocery,10,660,550,110,0.166,UPI,Supermarket,08-01-2025
1218,Vishal Malhotra,Ludhiana,Punjab,Grocery,3,169,150,19,0.111,Credit Card,Local Store,12-02-2025
1500,Vikram Rao,Chennai,Tamil Nadu,Clothing,4,1940,1383,557,0.287,Cash,Supermarket,14-03-2025
2478,Neha Nair,Chandigarh,Chandigarh,Electronics,2,18940,16762,2178,0.115,Debit Card,Mall Store,15-01-2025
1935,Sanjay Reddy,Noida,Uttar Pradesh,Grocery,7,466,417,49,0.105,Credit Card,Supermarket,22-03-2025
1226,Sneha Agarwal,Surat,Gujarat,Grocery,8,610,516,94,0.154,Cash,Mall Store,29-03-2025
2043,Rahul Joshi,Lucknow,Uttar Pradesh,Clothing,3,3670,2470,1200,0.327,UPI,Supermarket,24-02-2025
2288,Rohit Saxena,Solapur,Maharashtra,Electronics,1,9780,8812,968,0.099,Credit Card,Supermarket,10-01-2025
2397,Vikram Kumar,Meerut,Uttar Pradesh,Grocery,10,398,341,57,0.144,Credit Card,Mall Store,03-01-2025
1398,Rajesh Patel,Pune,Maharashtra,Electronics,2,25480,23110,2370,0.093,Debit Card,Mall Store,05-02-2025
1541,Manoj Gupta,Guwahati,Assam,Stationery,5,434,349,85,0.197,Credit Card,Supermarket,02-01-2025
1329,Ajay Patel,Bhopal,Madhya Pradesh,Clothing,6,6520,4551,1969,0.302,UPI,Supermarket,02-01-2025
1796,Manish Kapoor,Rohtak,Haryana,Electronics,1,11690,10638,1052,0.09,Credit Card,Supermarket,20-02-2025
1849,Preeti Mehta,Trivandrum,Kerala,Clothing,4,2830,1854,976,0.345,Credit Card,Mall Store,25-03-2025
2455,Arjun Rao,Rohtak,Haryana,Grocery,9,620,557,63,0.101,UPI,Supermarket,09-01-2025
1094,Payal Chopra,Chennai,Tamil Nadu,Clothing,2,1600,1166,434,0.271,Cash,Supermarket,22-02-2025
1214,Neha Joshi,Panipat,Haryana,Clothing,5,5480,4148,1332,0.243,Credit Card,Local Store,02-01-2025
1771,Arjun Singh,Agra,Uttar Pradesh,Grocery,6,424,353,71,0.167,Cash,Mall Store,13-03-2025
1338,Alok Chopra,Amritsar,Punjab,Electronics,1,6880,6151,729,0.106,UPI,Supermarket,10-01-2025
1804,Manish Yadav,Faridabad,Haryana,Grocery,7,371,304,67,0.18,Cash,Local Store,21-02-2025
1213,Anita Bansal,Mumbai,Maharashtra,Grocery,9,670,576,94,0.14,UPI,Supermarket,31-01-2025
1619,Harsh Bansal,Rajkot,Gujarat,Clothing,3,3130,2103,1027,0.328,UPI,Mall Store,04-03-2025
2140,Gaurav Gupta,Siliguri,West Bengal,Grocery,5,353,297,56,0.16,Credit Card,Local Store,31-03-2025
2169,Shalini Joshi,Kanpur,Uttar Pradesh,Grocery,9,620,534,86,0.139,UPI,Mall Store,10-03-2025
2137,Suman Chopra,Jodhpur,Rajasthan,Grocery,6,467,418,49,0.104,Cash,Supermarket,18-01-2025
1037,Neha Patel,CHENNAI,Tamil Nadu,Electronics,2,17460,16360,1100,0.063,Cash,Local Store,12-02-2025
1106,Kavita Bansal,Ahmedabad,Gujarat,Grocery,8,530,440,90,0.17,Debit Card,Supermarket,26-02-2025
1363,Rohit Yadav,Coimbatore,Tamil Nadu,Electronics,1,7620,6896,724,0.095,UPI,Local Store,03-02-2025
1851,Harsh Malhotra,Pune,Maharashtra,Electronics,1,5820,5389,431,0.074,Cash,Supermarket,21-02-2025
1757,Sandeep Patel,Ludhiana,Punjab,Electronics,2,19450,17913,1537,0.079,UPI,Mall Store,19-03-2025
1759,Anita Agarwal,Bilaspur,Chhattisgarh,Grocery,10,471,396,75,0.159,UPI,Local Store,23-02-2025
1366,Deepika Kumar,Chandigarh,Chandigarh,Grocery,5,270,242,28,0.103,Cash,Mall Store,21-03-2025
1857,Ajay Joshi,Kolkata,West Bengal,Stationery,7,373,286,87,0.234,Credit Card,Mall Store,08-03-2025
2266,Rohit Nair,Kochi,Kerala,Stationery,8,334,265,69,0.208,UPI,Supermarket,21-02-2025
2176,Naveen Iyer,Visakhapatnam,Andhra Pradesh,Electronics,2,14040,13099,941,0.067,UPI,Mall Store,23-01-2025
1566,Karan Malhotra,Visakhapatnam,Andhra Pradesh,Grocery,6,323,281,42,0.131,Debit Card,Supermarket,26-02-2025
1250,Manish Verma,Patna,Bihar,Stationery,10,780,661,119,0.153,UPI,Supermarket,22-02-2025
1477,Vishal Agarwal,Panipat,Haryana,Grocery,6,412,360,52,0.126,UPI,Local Store,11-01-2025
2189,Rohit Agarwal,Chennai,Tamil Nadu,Clothing,4,4260,3289,971,0.228,UPI,Local Store,25-03-2025
1782,Rajesh Singh,Kolhapur,Maharashtra,Grocery,5,200,172,28,0.14,Credit Card,Mall Store,16-02-2025
1455,Manoj Nair,Jaipur,Rajasthan,Clothing,2,1480,978,502,0.339,Cash,Mall Store,28-03-2025
2365,Preeti Yadav,Ratlam,Madhya Pradesh,Stationery,5,470,392,78,0.166,Credit Card,Supermarket,02-03-2025
2108,Meera Gupta,Faridabad,Haryana,Grocery,3,133,111,22,0.164,Cash,Supermarket,30-03-2025
1231,Deepika Yadav,Coimbatore,Tamil Nadu,Electronics,2,10890,10149,741,0.068,UPI,Mall Store,20-03-2025
1653,Kiran Joshi,Vadodara,Gujarat,Grocery,4,224,187,37,0.166,UPI,Mall Store,08-03-2025
1071,Nisha Iyer,Patna,Bihar,Electronics,2,18530,17400,1130,0.061,UPI,Local Store,23-02-2025
1611,Meera Verma,Chennai,Tamil Nadu,Grocery,9,630,522,108,0.171,Debit Card,Local Store,04-01-2025
2175,Divya Sharma,Nagpur,Maharashtra,Stationery,4,220,172,48,0.22,Credit Card,Local Store,25-03-2025
2451,Anita Kumar,Panchkula,Haryana,Clothing,5,4960,3437,1523,0.307,Cash,Supermarket,28-03-2025
2442,Alok Agarwal,Kolhapur,Maharashtra,Grocery,10,780,640,140,0.179,Credit Card,Local Store,23-01-2025
2466,Shalini Mehta,Dehradun,Uttarakhand,Electronics,2,20120,18148,1972,0.098,Debit Card,Local Store,15-01-2025
1411,Gaurav Rao,Mumbai,Maharashtra,Stationery,3,253,203,50,0.197,Credit Card,Mall Store,17-01-2025
2448,Ritu Bansal,Agra,Uttar Pradesh,Grocery,8,550,467,83,0.151,Cash,Mall Store,10-01-2025
2152,Amit Joshi,Kanpur,Uttar Pradesh,Grocery,10,277,248,29,0.106,Cash,Supermarket,22-03-2025
1339,Karan Yadav,Ahmedabad,Gujarat,Stationery,9,700,559,141,0.201,Cash,Mall Store,22-03-2025
2026,Gaurav Agarwal,Chennai,Tamil Nadu,Stationery,4,315,240,75,0.237,UPI,Supermarket,22-01-2025
1044,Sanjay Mehta,Meerut,Uttar Pradesh,Clothing,5,4050,2827,1223,0.302,UPI,Supermarket,10-03-2025
1540,Rohit Kapoor,Dehradun,Uttarakhand,Grocery,4,205,173,32,0.158,Cash,Mall Store,31-01-2025
1602,Sandeep Saxena,Kolkata,West Bengal,Electronics,1,4770,4427,343,0.072,Cash,Supermarket,17-02-2025
1966,Amit Pillai,Noida,Uttar Pradesh,Grocery,8,650,572,78,0.12,UPI,Local Store,29-03-2025
2355,Manish Singh,Hisar,Haryana,Grocery,3,154,134,20,0.132,Credit Card,Mall Store,30-01-2025
1172,Divya Reddy,Hisar,Haryana,Clothing,5,3280,2509,771,0.235,Cash,Supermarket,31-01-2025
1418,Suresh Pillai,Chennai,Tamil Nadu,Clothing,4,3740,2708,1032,0.276,Debit Card,Local Store,22-01-2025
1838,Harsh Saxena,Rajkot,Gujarat,Clothing,2,1200,959,241,0.201,UPI,Mall Store,06-03-2025
2257,Anjali Joshi,Solapur,Maharashtra,Electronics,1,13850,12340,1510,0.109,Credit Card,Supermarket,11-03-2025
1807,Simran Rao,Kolhapur,Maharashtra,Clothing,6,5800,4483,1317,0.227,Credit Card,Mall Store,03-01-2025
1883,Gaurav Iyer,Chennai,Tamil Nadu,Clothing,3,2260,1553,707,0.313,UPI,Mall Store,09-03-2025
2408,Divya Nair,Ludhiana,Punjab,Clothing,6,8100,5751,2349,0.29,Cash,Local Store,20-02-2025
1638,Anita Nair,Amritsar,Punjab,Stationery,4,286,221,65,0.226,Credit Card,Supermarket,12-03-2025
1424,Rajesh Verma,Delhi,Delhi,Electronics,1,11400,10192,1208,0.106,UPI,Mall Store,22-01-2025
1728,Sneha Malhotra,Amritsar,Punjab,Grocery,6,391,332,59,0.151,UPI,Supermarket,04-02-2025
1968,Naveen Malhotra,Solapur,Maharashtra,Clothing,2,2880,2100,780,0.271,Debit Card,Local Store,07-03-2025
1377,Divya Malhotra,Kochi,Kerala,Grocery,7,510,446,64,0.126,Credit Card,Mall Store,21-01-2025
1525,Rahul Patel,Pune,Maharashtra,Electronics,2,10660,9797,863,0.081,Debit Card,Supermarket,05-02-2025
1439,Amit Sharma,Bhopal,Madhya Pradesh,Clothing,3,1170,879,291,0.249,UPI,Local Store,26-02-2025
2496,Rajesh Chopra,Noida,Uttar Pradesh,Grocery,4,360,301,59,0.164,Credit Card,Mall Store,16-02-2025
1151,Deepika Gupta,Siliguri,West Bengal,Grocery,8,510,454,56,0.11,UPI,Mall Store,05-03-2025
1367,Rekha Chopra,Bilaspur,Chhattisgarh,Electronics,1,8780,8104,676,0.077,Cash,Mall Store,18-01-2025
2370,Sneha Mehta,Panchkula,Haryana,Grocery,9,421,368,53,0.126,Debit Card,Mall Store,17-03-2025
1982,Pooja Joshi,Satara,Maharashtra,Stationery,10,790,644,146,0.185,Cash,Mall Store,08-02-2025
1955,Divya Kumar,Gwalior,Madhya Pradesh,Stationery,9,620,472,148,0.238,Debit Card,Supermarket,09-01-2025
2456,Suresh Gupta,Chandigarh,Chandigarh,Clothing,2,740,520,220,0.297,Credit Card,Mall Store,15-02-2025
1144,Simran Saxena,Dehradun,Uttarakhand,Clothing,2,1910,1354,556,0.291,UPI,Local Store,26-03-2025
1718,Rahul Kumar,Pune,Maharashtra,Clothing,6,5670,3782,1888,0.333,Cash,Mall Store,23-02-2025
1527,Shalini Singh,Guwahati,Assam,Electronics,2,4610,4089,521,0.113,Credit Card,Supermarket,15-03-2025
1584,Alok Kumar,Bilaspur,Chhattisgarh,Clothing,5,7910,5442,2468,0.312,Cash,Mall Store,23-03-2025
1976,Anita Patel,Kanpur,Uttar Pradesh,Grocery,5,158,142,16,0.103,UPI,Mall Store,30-03-2025
1567,Manoj Agarwal,Mangalore,Karnataka,Clothing,6,1730,1211,519,0.3,Cash,Mall Store,27-01-2025
2233,Alok Joshi,Visakhapatnam,Andhra Pradesh,Grocery,5,293,246,47,0.16,Cash,Supermarket,13-01-2025
1441,Ajay Chopra,Satara,Maharashtra,Stationery,5,388,326,62,0.161,Debit Card,Mall Store,31-03-2025
2156,Rahul Gupta,Vadodara,Gujarat,Stationery,4,361,289,72,0.2,Debit Card,Supermarket,28-02-2025
1175,Ajay Iyer,Bilaspur,Chhattisgarh,Stationery,4,302,248,54,0.179,Debit Card,Supermarket,21-01-2025
2274,Deepika Kapoor,Coimbatore,Tamil Nadu,Electronics,2,13790,12673,1117,0.081,Cash,Local Store,13-03-2025
1124,Gaurav Singh,Bhopal,Madhya Pradesh,Grocery,3,117,102,15,0.124,UPI,Supermarket,05-03-2025
1139,Rajesh Chopra,Varanasi,Uttar Pradesh,Clothing,4,4580,3009,1571,0.343,UPI,Local Store,29-03-2025
1880,Anjali Yadav,Amritsar,Punjab,Grocery,7,540,455,85,0.157,Debit Card,Mall Store,06-03-2025
2076,Ritu Saxena,Kota,Rajasthan,Clothing,3,2260,1659,601,0.266,Credit Card,Local Store,15-02-2025
1733,Rahul Chopra,Ahmedabad,Gujarat,Grocery,10,660,555,105,0.159,Credit Card,Supermarket,06-03-2025
1625,Manoj Joshi,Hisar,Haryana,Electronics,2,27150,24272,2878,0.106,Credit Card,Mall Store,06-02-2025
1785,Divya Kumar,Delhi,Delhi,Stationery,10,810,634,176,0.217,Cash,Mall Store,20-02-2025
1183,Kiran Iyer,Patna,Bihar,Stationery,3,146,118,28,0.189,UPI,Supermarket,02-03-2025
1618,Simran Reddy,Trivandrum,Kerala,Grocery,3,213,186,27,0.129,UPI,Local Store,30-03-2025
1691,Ashok Bansal,Rewa,Madhya Pradesh,Grocery,9,491,441,50,0.101,UPI,Mall Store,27-02-2025
2325,Neha Kapoor,Gwalior,Madhya Pradesh,Stationery,9,640,525,115,0.179,UPI,Supermarket,19-02-2025
1241,Rahul Mehta,Nashik,Maharashtra,Grocery,7,337,278,59,0.176,Credit Card,Mall Store,08-02-2025
2255,Anita Sharma,Guwahati,Assam,Electronics,1,12300,11476,824,0.067,Debit Card,Supermarket,01-01-2025
1459,Harsh Reddy,Chandigarh,Chandigarh,Electronics,2,12120,10690,1430,0.118,UPI,Local Store,27-02-2025
1682,Sanjay Pillai,Guwahati,Assam,Electronics,1,4050,3588,462,0.114,Credit Card,Local Store,10-03-2025
1466,Suman Reddy,Mangalore,Karnataka,Clothing,5,4170,3186,984,0.236,Cash,Supermarket,31-03-2025
2188,Payal Gupta,Mumbai,Maharashtra,Clothing,6,5000,3310,1690,0.338,UPI,Mall Store,11-01-2025
2192,Karan Kumar,Pune,Maharashtra,Grocery,8,320,265,55,0.173,Credit Card,Mall Store,27-01-2025
1146,Swati Patel,Kolkata,West Bengal,Clothing,2,2270,1784,486,0.214,Credit Card,Supermarket,09-03-2025
1207,Pooja Verma,Satara,Maharashtra,Clothing,4,4220,2962,1258,0.298,Cash,Mall Store,15-03-2025
2213,Nisha Reddy,Kanpur,Uttar Pradesh,Grocery,8,394,329,65,0.165,Debit Card,Local Store,10-03-2025
2309,Gaurav Iyer,Rohtak,Haryana,Stationery,7,640,504,136,0.212,UPI,Mall Store,21-01-2025
1325,Shalini Pillai,Panchkula,Haryana,Grocery,10,449,376,73,0.163,UPI,Local Store,29-03-2025
1658,Naveen Pillai,Varanasi,Uttar Pradesh,Grocery,7,417,356,61,0.146,Credit Card,Supermarket,22-01-2025
2380,Neha Kapoor,Coimbatore,Tamil Nadu,Grocery,10,870,713,157,0.18,,Mall Store,22-03-2025
1715,Alok Pillai,Bhopal,Madhya Pradesh,Grocery,6,357,300,57,0.161,UPI,Supermarket,17-03-2025
2395,Sneha Bansal,Bhopal,Madhya Pradesh,Electronics,2,13440,12338,1102,0.082,Debit Card,Mall Store,18-02-2025
2431,Alok Patel,Chennai,Tamil Nadu,Electronics,2,18150,16970,1180,0.065,UPI,Mall Store,09-03-2025
1080,Manoj Yadav, Mangalore ,Karnataka,Electronics,2,2090,1841,249,0.119,UPI,Supermarket,25-01-2025
2376,Nisha Iyer,Udaipur,Rajasthan,Grocery,8,455,379,76,0.168,Credit Card,Supermarket,27-03-2025
2389,Ritu Joshi,Visakhapatnam,Andhra Pradesh,Clothing,3,2730,1878,852,0.312,UPI,Supermarket,17-01-2025
1688,Amit Nair,Pune,Maharashtra,Stationery,5,313,240,73,0.234,UPI,Local Store,22-02-2025
1167,Swati Gupta,Trivandrum,Kerala,Clothing,2,2290,1727,563,0.246,UPI,Mall Store,18-02-2025
1230,Kavita Joshi,Ahmedabad,Gujarat,Grocery,4,281,245,36,0.128,Cash,Mall Store,26-02-2025
2460,Meera Pillai,Chandigarh,Chandigarh,Grocery,6,421,354,67,0.159,UPI,Local Store,09-01-2025
2337,Sneha Verma,Kota,Rajasthan,Clothing,6,4300,3195,1105,0.257,UPI,Supermarket,16-03-2025
1741,Payal Yadav,Siliguri,West Bengal,Clothing,3,1040,782,258,0.248,Credit Card,Mall Store,04-02-2025
1101,Ajay Bansal,Jodhpur,Rajasthan,Electronics,1,3050,2797,253,0.083,Debit Card,Mall Store,18-03-2025
1291,Simran Malhotra,Guwahati,Assam,Stationery,10,660,539,121,0.183,UPI,Local Store,25-03-2025
1445,Alok Reddy,Sangli,Maharashtra,Stationery,4,176,142,34,0.193,Cash,Mall Store,01-02-2025
1879,Anjali Singh,Bhubaneswar,Odisha,Clothing,2,1790,1210,580,0.324,UPI,Mall Store,06-01-2025
2078,Rajesh Patel,Chennai,Tamil Nadu,Grocery,6,321,265,56,0.176,UPI,Mall Store,22-01-2025
1740,Sanjay Pillai,Rajkot,Gujarat,Clothing,3,3610,2357,1253,0.347,Cash,Mall Store,31-01-2025
1392,Ashok Iyer,Udaipur,Rajasthan,Electronics,2,19440,17768,1672,0.086,UPI,Supermarket,03-02-2025
1087,Pooja Kumar,Jodhpur,Rajasthan,Grocery,4,295,262,33,0.113,Credit Card,Mall Store,22-02-2025
2053,Vikram Gupta,Nashik,Maharashtra,Stationery,9,720,563,157,0.218,UPI,Local Store,22-01-2025
1667,Nisha Kapoor,Bhubaneswar,Odisha,Grocery,6,337,299,38,0.114,Debit Card,Supermarket,27-03-2025
2276,Anjali Bansal,Gurgaon,Haryana,Grocery,8,497,446,51,0.102,UPI,Local Store,07-02-2025
2359,Gaurav Sharma,Chandigarh,Chandigarh,Clothing,6,2740,1866,874,0.319,Debit Card,Mall Store,11-03-2025
1476,Anjali Malhotra,Rewa,Madhya Pradesh,Electronics,2,14260,13390,870,0.061,UPI,Local Store,08-03-2025
2296,Priya Saxena,Siliguri,West Bengal,Stationery,7,476,366,110,0.231,UPI,Supermarket,17-03-2025
1045,Karan Kumar,Kochi,Kerala,Stationery,7,283,239,44,0.154,Cash,Mall Store,18-03-2025
1789,Rekha Rao,Chandigarh,Chandigarh,Grocery,10,590,526,64,0.109,UPI,Mall Store,02-02-2025
2003,Manoj Gupta,Nashik,Maharashtra,Grocery,3,183,161,22,0.119,Credit Card,Local Store,18-03-2025
2138,Kavita Malhotra,Bengaluru,Karnataka,Grocery,9,374,325,49,0.13,Credit Card,Supermarket,31-03-2025
1025,Sneha Mehta,Kolhapur,Maharashtra,Grocery,4,207,179,28,0.135,Cash,Supermarket,12-03-2025
2236,Kavita Chopra,Gurgaon,Haryana,Clothing,3,4180,3118,1062,0.254,Cash,Supermarket,04-01-2025
1833,Suresh Yadav,Noida,Uttar Pradesh,Stationery,7,349,287,62,0.179,Credit Card,Mall Store,05-03-2025
2194,Sandeep Kumar,Udaipur,Rajasthan,Grocery,5,324,274,50,0.153,UPI,Mall Store,22-03-2025
1592,Sanjay Nair,Bhubaneswar,Odisha,Electronics,2,12660,11267,1393,0.11,Cash,Mall Store,30-03-2025
2487,Kavita Nair,Patna,Bihar,Grocery,8,310,268,42,0.136,Debit Card,Mall Store,30-03-2025
1974,Shalini Kapoor,Chennai,Tamil Nadu,Clothing,6,4230,3020,1210,0.286,UPI,Local Store,20-02-2025
2057,Pooja Singh,Panipat,Haryana,Clothing,6,5350,4098,1252,0.234,Credit Card,Mall Store,17-03-2025
1110,Vikram Agarwal,Kanpur,Uttar Pradesh,Clothing,2,1760,1396,364,0.207,UPI,Supermarket,08-01-2025
2161,Neha Reddy,Gorakhpur,Uttar Pradesh,Clothing,2,300,233,67,0.223,UPI,Supermarket,14-01-2025
1223,Ashok Gupta,Coimbatore,Tamil Nadu,Clothing,2,2210,1578,632,0.286,UPI,Supermarket,31-03-2025
2053,Vikram Gupta,Nashik,Maharashtra,Stationery,9,720,563,157,0.218,UPI,Local Store,22-01-2025
2312,Pooja Patel,Gurgaon,Haryana,Electronics,2,21720,19722,1998,0.092,Credit Card,Local Store,16-01-2025
1723,Ajay Bansal,Udaipur,Rajasthan,Grocery,3,119,107,12,0.104,Credit Card,Supermarket,16-02-2025
1056,Harsh Nair,Siliguri,West Bengal,Stationery,9,800,614,186,0.233,UPI,Mall Store,12-03-2025
2489,Suresh Kapoor,Dehradun,Uttarakhand,Clothing,6,2650,1937,713,0.269,Cash,Supermarket,27-03-2025
1254,Meera Yadav,Bengaluru,Karnataka,Clothing,2,2420,1643,777,0.321,Debit Card,Mall Store,23-02-2025
2434,Harsh Singh,Jaipur,Rajasthan,Electronics,1,5960,5245,715,0.12,Debit Card,Supermarket,15-03-2025
2073,Vikram Rao,Meerut,Uttar Pradesh,Clothing,4,3690,2646,1044,0.283,UPI,Supermarket,19-03-2025
1643,Anjali Yadav,Guwahati,Assam,Clothing,5,4110,3033,1077,0.262,Cash,Supermarket,12-02-2025
1546,Rekha Agarwal,Pune,Maharashtra,Electronics,2,10420,9503,917,0.088,Cash,Local Store,19-01-2025
1478,Manish Pillai,Delhi,Delhi,Clothing,3,2980,2083,897,0.301,Credit Card,Local Store,28-01-2025
1950,Preeti Saxena,Agra,Uttar Pradesh,Grocery,8,510,426,84,0.165,UPI,Supermarket,18-02-2025
1844,Nisha Singh,Panipat,Haryana,Grocery,8,530,435,95,0.179,Credit Card,Mall Store,13-03-2025
1064,Nisha Gupta,Kolhapur,Maharashtra,Grocery,7,294,256,38,0.13,UPI,Mall Store,28-01-2025
1414,Vishal Iyer,Bilaspur,Chhattisgarh,Clothing,6,7700,5837,1863,0.242,UPI,Supermarket,29-03-2025
1385,Amit Joshi,Mumbai,Maharashtra,Grocery,4,194,173,21,0.106,UPI,Local Store,22-01-2025
2426,Amit Saxena,Solapur,Maharashtra,Stationery,7,215,177,38,0.177,Cash,Supermarket,22-02-2025
1975,Swati Patel,Surat,Gujarat,Electronics,2,12880,12017,863,0.067,Cash,Local Store,14-03-2025
1885,Kiran Patel,Pune,Maharashtra,Grocery,9,630,517,113,0.179,UPI,Mall Store,22-01-2025
1452,Harsh Bansal,Rajkot,Gujarat,Clothing,5,5930,4643,1287,0.217,UPI,Supermarket,26-03-2025
2259,Manish Yadav,Rohtak,Haryana,Electronics,2,11060,9954,1106,0.1,Cash,Mall Store,17-03-2025
1657,Meera Gupta,Kanpur,Uttar Pradesh,Grocery,3,181,149,32,0.177,UPI,Mall Store,13-03-2025
2328,Karan Saxena,Siliguri,West Bengal,Grocery,6,347,294,53,0.153,Credit Card,Supermarket,19-01-2025
1370,Meera Verma,Guwahati,Assam,Stationery,8,436,337,99,0.227,UPI,Local Store,30-01-2025
1690,Arjun Agarwal,Solapur,Maharashtra,Electronics,2,19110,17103,2007,0.105,Cash,Supermarket,10-03-2025
1220,Shalini Rao,Visakhapatnam,Andhra Pradesh,Electronics,2,16570,14863,1707,0.103,UPI,Mall Store,08-02-2025
2464,Manoj Kapoor,Guwahati,Assam,Clothing,5,3220,2096,1124,0.349,Credit Card,Local Store,02-02-2025
2321,Ritu Joshi,Indore,Madhya Pradesh,Grocery,8,487,415,72,0.147,Cash,Supermarket,20-03-2025
1022,Ritu Mehta,Sangli,Maharashtra,Electronics,1,7210,6467,743,0.103,UPI,Mall Store,15-03-2025
1761,Kiran Nair,Patna,Bihar,Stationery,9,530,446,84,0.159,UPI,Mall Store,22-02-2025
1870,Rekha Reddy,Rajkot,Gujarat,Grocery,3,270,234,36,0.134,UPI,Mall Store,10-02-2025
1421,Preeti Singh,Rohtak,Haryana,Grocery,4,364,314,50,0.138,Debit Card,Mall Store,25-01-2025
1200,Rohit Reddy,Bhubaneswar,Odisha,Electronics,2,8000,7256,744,0.093,Debit Card,Mall Store,17-02-2025
1451,Deepika Agarwal,Ratlam,Madhya Pradesh,Electronics,1,7780,6932,848,0.109,Cash,Supermarket,28-02-2025
2162,Swati Patel,Gurgaon,Haryana,Electronics,2,32040,28836,3204,0.1,Cash,Mall Store,14-02-2025
2020,Manoj Chopra,Kanpur,Uttar Pradesh,Clothing,4,4110,2861,1249,0.304,Cash,Local Store,06-03-2025
1912,Arjun Verma,Hyderabad,Telangana,Stationery,5,372,315,57,0.153,UPI,Supermarket,08-01-2025
1697,Harsh Singh,Rajkot,Gujarat,Stationery,4,306,234,72,0.236,Cash,Mall Store,17-01-2025
1812,Anita Agarwal,Panipat,Haryana,Electronics,2,12920,11822,1098,0.085,UPI,Supermarket,05-01-2025
2237,Nisha Iyer,Agra,Uttar Pradesh,Clothing,3,4210,2787,1423,0.338,Debit Card,Mall Store,18-02-2025
2481,Sanjay Nair,Amritsar,Punjab,Stationery,10,840,651,189,0.225,Credit Card,Supermarket,28-01-2025
1911,Anjali Singh,Surat,Gujarat,Grocery,5,277,245,32,0.115,Debit Card,Supermarket,12-01-2025
2050,Kiran Joshi,Faridabad,Haryana,Clothing,3,3940,2738,1202,0.305,UPI,Mall Store,12-03-2025
1506,Neha Kumar,Rewa,Madhya Pradesh,Stationery,9,540,427,113,0.21,Debit Card,Mall Store,14-03-2025
2367,Preeti Nair,Jaipur,Rajasthan,Grocery,10,600,511,89,0.148,Credit Card,Mall Store,09-01-2025
2256,Kiran Singh,Jodhpur,Rajasthan,Grocery,10,419,376,43,0.102,UPI,Mall Store,06-03-2025
1406,Vishal Kumar,Patna,Bihar,Grocery,9,620,551,69,0.111,UPI,Local Store,09-03-2025
1318,Payal Iyer,Rajkot,Gujarat,Clothing,5,4030,3123,907,0.225,Cash,Local Store,18-01-2025
1184,Divya Mehta,Mangalore,Karnataka,Grocery,4,269,235,34,0.128,Cash,Mall Store,26-03-2025
2121,Vikram Rao,Bhopal,Madhya Pradesh,Clothing,2,2460,1747,713,0.29,UPI,Mall Store,18-02-2025
2400,Vishal Singh,Kota,Rajasthan,Electronics,2,11400,10066,1334,0.117,UPI,Mall Store,21-02-2025
1610,Arjun Sharma,Meerut,Uttar Pradesh,Clothing,4,5400,3812,1588,0.294,Debit Card,Local Store,31-01-2025
1627,Anjali Kumar,Vadodara,Gujarat,Clothing,6,3620,2824,796,0.22,UPI,Supermarket,22-02-2025
1486,Suman Patel,Nagpur,Maharashtra,Grocery,8,309,273,36,0.117,UPI,Local Store,24-03-2025
1279,Manish Kapoor,Sangli,Maharashtra,Grocery,8,488,439,49,0.101,Cash,Mall Store,27-01-2025
1631,Kavita Kumar,Kolkata,West Bengal,Grocery,3,104,90,14,0.134,Debit Card,Mall Store,09-02-2025
1021,Suresh Sharma,Patna,Bihar,Clothing,2,2680,2053,627,0.234,UPI,Local Store,05-01-2025
1171,Arjun Kumar,Visakhapatnam,Andhra Pradesh,Clothing,6,3800,2580,1220,0.321,UPI,Mall Store,22-01-2025
1902,Anita Joshi,Agra,Uttar Pradesh,Grocery,10,540,486,54,0.1,Debit Card,Supermarket,12-03-2025
2040,Shalini Reddy,Panchkula,Haryana,Clothing,6,7280,5751,1529,0.21,Cash,Mall Store,13-02-2025
1177,Swati Rao,Amritsar,Punjab,Grocery,4,241,210,31,0.13,UPI,Supermarket,04-01-2025
1328,Arjun Verma,Solapur,Maharashtra,Clothing,3,3410,2510,900,0.264,UPI,Mall Store,12-01-2025
1707,Vivek Yadav,Udaipur,Rajasthan,Electronics,2,7040,6336,704,0.1,Debit Card,Mall Store,08-02-2025
2223,Meera Sharma,Rohtak,Haryana,Clothing,5,5450,4071,1379,0.253,UPI,Local Store,16-01-2025
1471,Kavita Verma,Kolkata,West Bengal,Stationery,3,193,149,44,0.227,Cash,Mall Store,22-03-2025
2391,Vivek Mehta,Gorakhpur,Uttar Pradesh,Electronics,1,9610,8755,855,0.089,Cash,Mall Store,16-03-2025
